akthst,linientext,total_trips,avg_delay,median_delay,pct_high_delay,delay_group,delay_color,longitude,latitude
4677501,9,35,3.6274285714285717,3.83,2.857142857142857,0-5 (Slight),#F1C40F,7.621005,52.0325
4678101,19,278,2.1185251798561153,1.26,14.388489208633093,0-5 (Slight),#F1C40F,7.619927,52.033493
4678101,9,188,1.8004255319148936,0.27,14.361702127659576,0-5 (Slight),#F1C40F,7.619927,52.033493
4678101,N81,2,1.84,1.84,0.0,0-5 (Slight),#F1C40F,7.619927,52.033493
4679101,19,445,3.0795955056179776,2.55,15.280898876404494,0-5 (Slight),#F1C40F,7.618548,52.026939
4679101,9,330,3.4474545454545455,2.9,12.424242424242424,0-5 (Slight),#F1C40F,7.618548,52.026939
4679101,N81,1,4.38,4.38,0.0,0-5 (Slight),#F1C40F,7.618548,52.026939
4680101,19,418,2.1823444976076556,1.58,12.200956937799043,0-5 (Slight),#F1C40F,7.614974,52.007889
4680101,9,307,2.99628664495114,1.83,24.429967426710096,0-5 (Slight),#F1C40F,7.614974,52.007889
4680101,N81,1,6.48,6.48,100.0,5-10 (Moderate),#E67E22,7.614974,52.007889
4681101,19,339,1.8960176991150441,1.05,14.15929203539823,0-5 (Slight),#F1C40F,7.614824,52.003778
4681101,9,195,2.5674871794871796,1.05,18.461538461538463,0-5 (Slight),#F1C40F,7.614824,52.003778
4681101,N81,2,4.89,4.89,50.0,0-5 (Slight),#F1C40F,7.614824,52.003778
4682102,10,405,2.104246913580247,0.45,13.82716049382716,0-5 (Slight),#F1C40F,7.59151,51.939269
4682102,E10,667,12.890599700149926,12.92,89.20539730134932,10-15 (High),#E74C3C,7.59151,51.939269
4682102,E15,3,4.283333333333333,4.3,0.0,0-5 (Slight),#F1C40F,7.59151,51.939269
4682102,N83,192,0.5904166666666667,0.31,0.0,0-5 (Slight),#F1C40F,7.59151,51.939269
4684102,10,1042,2.1488387715930903,1.27,12.571976967370441,0-5 (Slight),#F1C40F,7.579565,51.934509
4684102,20,293,1.9059044368600682,1.27,7.508532423208192,0-5 (Slight),#F1C40F,7.579565,51.934509
4684102,E10,68,4.107941176470588,4.02,27.941176470588236,0-5 (Slight),#F1C40F,7.579565,51.934509
4684102,E15,10,4.853,1.6,30.0,0-5 (Slight),#F1C40F,7.579565,51.934509
4684102,N83,441,1.5475056689342406,1.18,3.1746031746031744,0-5 (Slight),#F1C40F,7.579565,51.934509
4684502,10,1069,1.9191487371375118,1.42,10.664172123479888,0-5 (Slight),#F1C40F,7.579327,51.930886
4684502,20,362,1.7355248618784531,1.8,3.591160220994475,0-5 (Slight),#F1C40F,7.579327,51.930886
4684502,E10,35,2.5762857142857145,2.18,11.428571428571429,0-5 (Slight),#F1C40F,7.579327,51.930886
4684502,N83,126,1.7765079365079366,0.38,7.936507936507936,0-5 (Slight),#F1C40F,7.579327,51.930886
4685102,20,138,2.7206521739130434,3.49,8.695652173913043,0-5 (Slight),#F1C40F,7.571069,51.941255
4685102,E10,42,4.815476190476191,3.33,30.952380952380953,0-5 (Slight),#F1C40F,7.571069,51.941255
4686102,20,249,1.640722891566265,1.05,6.024096385542169,0-5 (Slight),#F1C40F,7.56106,51.947761
4686102,E10,62,5.368548387096775,3.7249999999999996,35.483870967741936,5-10 (Moderate),#E67E22,7.56106,51.947761
4687102,20,228,2.304342105263158,1.77,7.017543859649122,0-5 (Slight),#F1C40F,7.557004,51.950159
4687102,E10,21,5.472380952380952,3.73,38.095238095238095,5-10 (Moderate),#E67E22,7.557004,51.950159
4688102,1,807,2.266171003717472,1.98,7.187112763320942,0-5 (Slight),#F1C40F,7.541273,51.955198
4688102,20,145,3.5826206896551724,3.75,18.620689655172416,0-5 (Slight),#F1C40F,7.541273,51.955198
4688102,E1,6,2.7183333333333333,2.665,0.0,0-5 (Slight),#F1C40F,7.541273,51.955198
4688102,E10,51,4.5245098039215685,3.38,31.372549019607842,0-5 (Slight),#F1C40F,7.541273,51.955198
4688102,E80,2,3.66,3.66,0.0,0-5 (Slight),#F1C40F,7.541273,51.955198
4688102,N80,102,2.726078431372549,2.38,8.823529411764707,0-5 (Slight),#F1C40F,7.541273,51.955198
4689102,1,984,1.9175508130081302,0.6,8.94308943089431,0-5 (Slight),#F1C40F,7.536314,51.954538
4689102,20,224,2.449107142857143,3.085,8.035714285714286,0-5 (Slight),#F1C40F,7.536314,51.954538
4689102,E1,5,3.722,3.73,0.0,0-5 (Slight),#F1C40F,7.536314,51.954538
4689102,E10,79,4.987215189873418,3.52,35.44303797468354,0-5 (Slight),#F1C40F,7.536314,51.954538
4689102,E80,8,2.48625,3.175,12.5,0-5 (Slight),#F1C40F,7.536314,51.954538
4689102,N80,279,1.1513978494623656,0.75,8.60215053763441,0-5 (Slight),#F1C40F,7.536314,51.954538
4690102,1,888,1.8091554054054053,1.17,9.234234234234235,0-5 (Slight),#F1C40F,7.536944,51.951667
4690102,E1,9,0.8533333333333333,1.08,0.0,0-5 (Slight),#F1C40F,7.536944,51.951667
4690102,E10,35,6.1085714285714285,3.37,42.857142857142854,5-10 (Moderate),#E67E22,7.536944,51.951667
4690102,E80,4,0.7374999999999999,0.685,0.0,0-5 (Slight),#F1C40F,7.536944,51.951667
4690102,N80,245,1.1380408163265305,0.2,7.755102040816326,0-5 (Slight),#F1C40F,7.536944,51.951667
4691102,E10,38,2.5555263157894736,2.285,10.526315789473683,0-5 (Slight),#F1C40F,7.535021,51.94919
4691901,5,229,3.2096069868995634,2.07,19.65065502183406,0-5 (Slight),#F1C40F,7.552618,51.999054
4691901,E5,3,5.783333333333334,7.43,66.66666666666666,5-10 (Moderate),#E67E22,7.552618,51.999054
4691901,E85,2,1.18,1.18,0.0,0-5 (Slight),#F1C40F,7.552618,51.999054
4691901,N85,132,4.367575757575757,4.9,19.696969696969695,0-5 (Slight),#F1C40F,7.552618,51.999054
4692101,5,1686,1.66861803084223,1.15,7.236061684460261,0-5 (Slight),#F1C40F,7.550287,51.999813
4692101,E5,47,1.3059574468085104,0.0,6.382978723404255,0-5 (Slight),#F1C40F,7.550287,51.999813
4692101,E85,3,1.4533333333333334,0.33,0.0,0-5 (Slight),#F1C40F,7.550287,51.999813
4692101,Hä+G,55,0.5018181818181818,0.0,0.0,0-5 (Slight),#F1C40F,7.550287,51.999813
4692101,N85,826,2.3938498789346245,0.68,11.743341404358354,0-5 (Slight),#F1C40F,7.550287,51.999813
4693001,5,5853,1.4353288911669229,0.0,10.319494276439432,0-5 (Slight),#F1C40F,7.542016,52.003544
4693001,E5,42,2.603095238095238,1.32,26.190476190476193,0-5 (Slight),#F1C40F,7.542016,52.003544
4693001,E85,4,-0.92,-0.99,0.0,< 0 (Early/On-time),#2ECC71,7.542016,52.003544
4693001,N85,2735,-0.07537842778793419,0.0,2.376599634369287,< 0 (Early/On-time),#2ECC71,7.542016,52.003544
4693101,5,1147,2.4470095902353965,1.95,11.421098517872712,0-5 (Slight),#F1C40F,7.545578,52.001597
4693101,E5,9,4.573333333333334,4.23,22.22222222222222,0-5 (Slight),#F1C40F,7.545578,52.001597
4693101,E85,3,1.2166666666666666,2.68,0.0,0-5 (Slight),#F1C40F,7.545578,52.001597
4693101,N85,992,2.2453629032258067,1.13,14.616935483870968,0-5 (Slight),#F1C40F,7.545578,52.001597
4694101,5,950,2.390957894736842,2.37,9.368421052631579,0-5 (Slight),#F1C40F,7.554156,51.997692
4694101,E5,5,6.072,4.12,20.0,5-10 (Moderate),#E67E22,7.554156,51.997692
4694101,E85,1,2.22,2.22,0.0,0-5 (Slight),#F1C40F,7.554156,51.997692
4694101,Hä+G,30,3.0313333333333334,3.13,3.3333333333333335,0-5 (Slight),#F1C40F,7.554156,51.997692
4694101,N85,197,3.424263959390863,2.48,18.781725888324875,0-5 (Slight),#F1C40F,7.554156,51.997692
4695001,5,1677,2.5635778175313058,2.13,6.022659511031605,0-5 (Slight),#F1C40F,7.553429,51.995357
4695001,E5,7,3.5671428571428576,4.95,28.57142857142857,0-5 (Slight),#F1C40F,7.553429,51.995357
4695001,E85,3,3.1300000000000003,3.15,0.0,0-5 (Slight),#F1C40F,7.553429,51.995357
4695001,N85,115,3.489130434782609,3.12,15.65217391304348,0-5 (Slight),#F1C40F,7.553429,51.995357
4696101,5,965,2.023067357512953,1.2,13.471502590673575,0-5 (Slight),#F1C40F,7.553384,51.99154
4696101,E5,12,2.7558333333333334,2.6550000000000002,8.333333333333332,0-5 (Slight),#F1C40F,7.553384,51.99154
4696101,E85,3,2.066666666666667,2.88,0.0,0-5 (Slight),#F1C40F,7.553384,51.99154
4696101,N85,160,4.1979375,3.59,19.375,0-5 (Slight),#F1C40F,7.553384,51.99154
4697001,5,1482,3.082887989203779,3.4,16.12685560053981,0-5 (Slight),#F1C40F,7.548291,51.993322
4697001,E5,28,2.865357142857143,2.185,14.285714285714285,0-5 (Slight),#F1C40F,7.548291,51.993322
4697001,E85,5,1.144,0.47,0.0,0-5 (Slight),#F1C40F,7.548291,51.993322
4697001,N85,690,1.6741739130434783,0.95,8.550724637681158,0-5 (Slight),#F1C40F,7.548291,51.993322
4698101,5,821,2.2935688185140073,1.85,12.423873325213155,0-5 (Slight),#F1C40F,7.549895,51.98337
4698101,E5,20,3.511,3.75,10.0,0-5 (Slight),#F1C40F,7.549895,51.98337
4698101,N85,125,3.6315999999999997,2.9,16.0,0-5 (Slight),#F1C40F,7.549895,51.98337
4699101,5,742,1.9153504043126686,0.98,17.78975741239892,0-5 (Slight),#F1C40F,7.557304,51.977791
4699101,E5,8,4.10125,2.695,25.0,0-5 (Slight),#F1C40F,7.557304,51.977791
4699101,E85,2,3.34,3.34,0.0,0-5 (Slight),#F1C40F,7.557304,51.977791
4699101,N85,117,3.8352991452991456,3.6,14.529914529914532,0-5 (Slight),#F1C40F,7.557304,51.977791
4704101,18,383,1.9332637075718013,1.38,7.049608355091384,0-5 (Slight),#F1C40F,7.640469,51.899431
4705101,20,570,1.3615964912280702,1.32,5.614035087719298,0-5 (Slight),#F1C40F,7.527607,51.926358
4706101,15,755,2.77641059602649,1.83,12.71523178807947,0-5 (Slight),#F1C40F,7.523809,51.924944
4706101,E15,14,2.516428571428572,0.25,21.428571428571427,0-5 (Slight),#F1C40F,7.523809,51.924944
4706101,E84,8,1.475,0.1,25.0,0-5 (Slight),#F1C40F,7.523809,51.924944
4706101,N84,288,1.3711805555555554,0.89,5.208333333333334,0-5 (Slight),#F1C40F,7.523809,51.924944
4706501,15,574,3.189355400696864,1.61,22.125435540069684,0-5 (Slight),#F1C40F,7.519123,51.925064
4706501,E15,5,2.3120000000000003,1.52,20.0,0-5 (Slight),#F1C40F,7.519123,51.925064
4706501,E84,3,0.66,0.5,0.0,0-5 (Slight),#F1C40F,7.519123,51.925064
4706501,N84,197,1.8097461928934009,1.28,10.65989847715736,0-5 (Slight),#F1C40F,7.519123,51.925064
4707102,15,665,1.6305413533834585,0.33,9.172932330827068,0-5 (Slight),#F1C40F,7.527928,51.924415
4707102,E15,16,3.220625,2.67,18.75,0-5 (Slight),#F1C40F,7.527928,51.924415
4707102,E84,5,1.128,2.13,0.0,0-5 (Slight),#F1C40F,7.527928,51.924415
4707102,N84,158,1.7027848101265823,1.97,5.69620253164557,0-5 (Slight),#F1C40F,7.527928,51.924415
4712102,18,1522,0.9259067017082786,0.0,9.724047306176084,0-5 (Slight),#F1C40F,7.72137,51.929257
4718101,N85,167,3.3897005988023956,2.95,25.748502994011975,0-5 (Slight),#F1C40F,7.742061,51.917293
4719102,N85,120,3.816666666666667,3.0,36.666666666666664,0-5 (Slight),#F1C40F,7.738202,51.917774
4720102,N85,75,3.066,2.78,17.333333333333336,0-5 (Slight),#F1C40F,7.734599,51.916939
4722101,18,189,3.227142857142857,3.03,10.582010582010582,0-5 (Slight),#F1C40F,7.660971,51.906154
4722101,6,1315,2.1383650190114065,0.87,15.665399239543726,0-5 (Slight),#F1C40F,7.660971,51.906154
4722101,9,794,2.2485768261964734,1.5,11.460957178841308,0-5 (Slight),#F1C40F,7.660971,51.906154
4722101,E6,18,5.3116666666666665,6.37,61.111111111111114,5-10 (Moderate),#E67E22,7.660971,51.906154
4722101,N82,383,0.5689556135770235,0.13,2.610966057441253,0-5 (Slight),#F1C40F,7.660971,51.906154
4722802,5,7759,0.5964222193581648,0.0,7.6685139837607945,0-5 (Slight),#F1C40F,7.653664,51.905136
4722802,6,3667,1.194153258794655,0.0,8.017452958821925,0-5 (Slight),#F1C40F,7.653664,51.905136
4723101,18,283,2.5753003533568903,2.23,23.32155477031802,0-5 (Slight),#F1C40F,7.650432,51.904865
4723101,5,1930,2.7397202072538858,1.53,19.27461139896373,0-5 (Slight),#F1C40F,7.650432,51.904865
4723101,6,845,1.2766508875739644,0.97,5.9171597633136095,0-5 (Slight),#F1C40F,7.650432,51.904865
4723101,9,996,2.3829518072289155,1.25,11.546184738955825,0-5 (Slight),#F1C40F,7.650432,51.904865
4723101,E6,14,6.026428571428572,5.220000000000001,78.57142857142857,5-10 (Moderate),#E67E22,7.650432,51.904865
4723101,N82,157,2.843949044585987,3.93,4.45859872611465,0-5 (Slight),#F1C40F,7.650432,51.904865
4724101,5,1133,2.1191173874669023,1.1,13.062665489849955,0-5 (Slight),#F1C40F,7.644804,51.904185
4724101,6,14,2.8957142857142855,2.825,0.0,0-5 (Slight),#F1C40F,7.644804,51.904185
4724101,9,717,2.34626220362622,1.22,16.178521617852162,0-5 (Slight),#F1C40F,7.644804,51.904185
4724101,E6,34,3.743529411764706,3.19,32.35294117647059,0-5 (Slight),#F1C40F,7.644804,51.904185
4724101,N82,265,1.3190943396226416,0.25,6.415094339622642,0-5 (Slight),#F1C40F,7.644804,51.904185
4725101,1,979,1.991256384065373,1.02,14.300306435137896,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,18,289,1.6800692041522491,0.9,11.072664359861593,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,5,835,2.068634730538922,-0.52,12.095808383233534,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,6,43,2.6390697674418604,3.23,2.3255813953488373,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,9,716,2.605768156424581,2.075,13.687150837988826,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,E1,30,3.225,3.44,6.666666666666667,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,E6,44,5.425000000000001,5.76,61.36363636363637,5-10 (Moderate),#E67E22,7.63964,51.903017
4725101,E9,34,3.988235294117647,3.58,26.47058823529412,0-5 (Slight),#F1C40F,7.63964,51.903017
4725101,N82,402,1.8431343283582091,1.92,4.477611940298507,0-5 (Slight),#F1C40F,7.63964,51.903017
4726102,9,843,2.2369513641755634,1.23,10.913404507710558,0-5 (Slight),#F1C40F,7.635943,51.905289
4726102,E9,14,2.1407142857142856,1.2149999999999999,7.142857142857142,0-5 (Slight),#F1C40F,7.635943,51.905289
4726102,N82,285,1.8214736842105264,1.38,6.666666666666667,0-5 (Slight),#F1C40F,7.635943,51.905289
4727101,9,1029,2.1875121477162294,1.25,12.82798833819242,0-5 (Slight),#F1C40F,7.632723,51.909495
4727101,E9,10,3.975,3.9299999999999997,50.0,0-5 (Slight),#F1C40F,7.632723,51.909495
4727101,N82,161,1.5962111801242236,-0.28,1.2422360248447204,0-5 (Slight),#F1C40F,7.632723,51.909495
4728102,5,473,2.6495348837209303,2.08,14.376321353065538,0-5 (Slight),#F1C40F,7.632247,51.917372
4728102,9,398,2.3548743718592964,1.95,11.557788944723619,0-5 (Slight),#F1C40F,7.632247,51.917372
4728102,E9,1,3.97,3.97,0.0,0-5 (Slight),#F1C40F,7.632247,51.917372
4728102,N82,140,1.6620714285714286,1.49,3.571428571428571,0-5 (Slight),#F1C40F,7.632247,51.917372
4728502,5,888,3.4352477477477477,2.79,22.40990990990991,0-5 (Slight),#F1C40F,7.632962,51.914167
4728502,9,524,2.581698473282443,1.67,15.267175572519085,0-5 (Slight),#F1C40F,7.632962,51.914167
4728502,E9,2,3.19,3.19,0.0,0-5 (Slight),#F1C40F,7.632962,51.914167
4728502,N82,289,1.0084775086505189,0.12,3.1141868512110724,0-5 (Slight),#F1C40F,7.632962,51.914167
4729102,1,1257,1.9097295147175817,1.05,10.421638822593476,0-5 (Slight),#F1C40F,7.631485,51.921106
4729102,5,1566,2.8792145593869733,2.23,16.41123882503193,0-5 (Slight),#F1C40F,7.631485,51.921106
4729102,9,685,2.274613138686131,1.3,10.218978102189782,0-5 (Slight),#F1C40F,7.631485,51.921106
4729102,E9,14,1.5385714285714285,0.33999999999999997,21.428571428571427,0-5 (Slight),#F1C40F,7.631485,51.921106
4729102,N82,442,1.153868778280543,0.78,4.97737556561086,0-5 (Slight),#F1C40F,7.631485,51.921106
4731102,18,362,1.604889502762431,1.03,9.392265193370166,0-5 (Slight),#F1C40F,7.728419,51.917882
4731102,N85,38,2.3539473684210526,0.35,28.947368421052634,0-5 (Slight),#F1C40F,7.728419,51.917882
4732101,18,166,3.8159036144578318,3.1399999999999997,20.481927710843372,0-5 (Slight),#F1C40F,7.724798,51.91527
4732101,8,860,1.247953488372093,0.32,9.883720930232558,0-5 (Slight),#F1C40F,7.724798,51.91527
4732101,E85,15,3.2673333333333336,2.87,13.333333333333334,0-5 (Slight),#F1C40F,7.724798,51.91527
4732101,N85,550,2.972981818181818,2.1399999999999997,22.363636363636363,0-5 (Slight),#F1C40F,7.724798,51.91527
4733102,8,272,2.7468749999999997,1.37,17.647058823529413,0-5 (Slight),#F1C40F,7.720598,51.915874
4733102,E85,2,1.26,1.26,0.0,0-5 (Slight),#F1C40F,7.720598,51.915874
4733102,N85,84,3.1824999999999997,2.12,17.857142857142858,0-5 (Slight),#F1C40F,7.720598,51.915874
4734102,8,538,2.160334572490706,1.96,8.921933085501859,0-5 (Slight),#F1C40F,7.706324,51.918249
4734102,E85,4,4.47,5.475,75.0,0-5 (Slight),#F1C40F,7.706324,51.918249
4734102,N85,61,2.9272131147540983,1.33,39.34426229508197,0-5 (Slight),#F1C40F,7.706324,51.918249
4735102,8,710,1.3779718309859155,0.88,8.732394366197182,0-5 (Slight),#F1C40F,7.702719,51.919966
4735102,N85,45,3.663111111111111,2.53,22.22222222222222,0-5 (Slight),#F1C40F,7.702719,51.919966
4736102,8,655,1.5565801526717555,0.47,10.076335877862595,0-5 (Slight),#F1C40F,7.700839,51.922282
4736102,N85,68,3.952205882352941,3.04,19.11764705882353,0-5 (Slight),#F1C40F,7.700839,51.922282
4737102,8,204,3.301617647058823,2.75,14.215686274509803,0-5 (Slight),#F1C40F,7.691101,51.927316
4737102,N85,65,2.758153846153846,1.43,18.461538461538463,0-5 (Slight),#F1C40F,7.691101,51.927316
4738102,18,238,2.6660084033613445,1.625,22.268907563025213,0-5 (Slight),#F1C40F,7.728629,51.920003
4738102,N85,30,2.9583333333333335,2.7750000000000004,16.666666666666664,0-5 (Slight),#F1C40F,7.728629,51.920003
4738501,N85,53,4.11566037735849,3.68,18.867924528301888,0-5 (Slight),#F1C40F,7.736211,51.920864
4738702,18,158,1.949746835443038,0.0,8.860759493670885,0-5 (Slight),#F1C40F,7.731286,51.92134
4738702,N85,22,4.7727272727272725,4.345,27.27272727272727,0-5 (Slight),#F1C40F,7.731286,51.92134
4739101,18,593,1.4409780775716694,0.28,11.63575042158516,0-5 (Slight),#F1C40F,7.729721,51.925133
4739202,18,245,2.054408163265306,1.18,9.387755102040817,0-5 (Slight),#F1C40F,7.71639,51.911291
4739202,8,336,3.508125,2.55,25.297619047619047,0-5 (Slight),#F1C40F,7.71639,51.911291
4739202,N85,38,3.736315789473684,2.735,21.052631578947366,0-5 (Slight),#F1C40F,7.71639,51.911291
4739701,18,146,2.2825342465753424,2.71,11.643835616438356,0-5 (Slight),#F1C40F,7.73107,51.923417
4742102,1,614,1.658127035830619,0.99,12.052117263843648,0-5 (Slight),#F1C40F,7.636122,51.913683
4743102,18,172,2.136686046511628,1.525,11.627906976744185,0-5 (Slight),#F1C40F,7.649456,51.907554
4744102,18,140,1.6637857142857144,1.23,10.0,0-5 (Slight),#F1C40F,7.646324,51.90834
4745102,18,201,0.9069651741293533,0.07,4.975124378109453,0-5 (Slight),#F1C40F,7.642757,51.907621
4746101,8,388,2.56020618556701,2.17,7.474226804123711,0-5 (Slight),#F1C40F,7.717636,51.916126
4746101,E6,62,1.5253225806451614,1.1,0.0,0-5 (Slight),#F1C40F,7.717636,51.916126
4746101,N85,233,1.5839914163090127,1.07,11.158798283261802,0-5 (Slight),#F1C40F,7.717636,51.916126
4747001,8,5026,0.8560545165141265,0.0,5.809789096697174,0-5 (Slight),#F1C40F,7.71637,51.910614
4747001,E85,2,3.29,3.29,0.0,0-5 (Slight),#F1C40F,7.71637,51.910614
4747001,N85,180,1.6566666666666665,0.0,13.333333333333334,0-5 (Slight),#F1C40F,7.71637,51.910614
4747102,18,143,4.093986013986014,3.65,14.685314685314685,0-5 (Slight),#F1C40F,7.722834,51.912382
4747102,8,878,1.0420615034168563,0.65,3.986332574031891,0-5 (Slight),#F1C40F,7.722834,51.912382
4747102,E85,6,3.6733333333333333,4.175000000000001,33.33333333333333,0-5 (Slight),#F1C40F,7.722834,51.912382
4747102,N85,234,3.3835470085470085,2.225,35.04273504273504,0-5 (Slight),#F1C40F,7.722834,51.912382
4747502,8,64,2.1434375,1.24,4.6875,0-5 (Slight),#F1C40F,7.719415,51.908255
4747502,E85,1,3.18,3.18,0.0,0-5 (Slight),#F1C40F,7.719415,51.908255
4747502,N85,22,6.511363636363637,7.949999999999999,59.09090909090909,5-10 (Moderate),#E67E22,7.719415,51.908255
4748001,18,316,1.8222151898734178,1.53,8.544303797468354,0-5 (Slight),#F1C40F,7.71258,51.911014
4748001,E85,2,4.234999999999999,4.234999999999999,0.0,0-5 (Slight),#F1C40F,7.71258,51.911014
4748001,N85,125,2.63504,1.8,9.6,0-5 (Slight),#F1C40F,7.71258,51.911014
4748102,8,156,1.2096153846153845,1.15,0.0,0-5 (Slight),#F1C40F,7.720909,51.909819
4748102,E85,1,2.27,2.27,0.0,0-5 (Slight),#F1C40F,7.720909,51.909819
4748102,N85,56,3.612142857142857,2.205,44.642857142857146,0-5 (Slight),#F1C40F,7.720909,51.909819
4749102,8,330,2.6165454545454545,1.6749999999999998,15.757575757575756,0-5 (Slight),#F1C40F,7.697391,51.924731
4749102,E85,4,4.9725,5.925,50.0,0-5 (Slight),#F1C40F,7.697391,51.924731
4749102,N85,78,2.833589743589744,2.105,6.41025641025641,0-5 (Slight),#F1C40F,7.697391,51.924731
4750102,1,920,2.057358695652174,1.51,11.73913043478261,0-5 (Slight),#F1C40F,7.633952,51.917882
4751102,1,1041,1.0602785782901056,0.12,7.780979827089338,0-5 (Slight),#F1C40F,7.637504,51.91028
4752101,1,484,2.075103305785124,1.07,9.710743801652892,0-5 (Slight),#F1C40F,7.639702,51.907299
4752101,18,132,1.8367424242424242,2.03,8.333333333333332,0-5 (Slight),#F1C40F,7.639702,51.907299
4753102,1,786,2.1239312977099236,1.59,12.086513994910941,0-5 (Slight),#F1C40F,7.640968,51.905178
4753102,18,162,3.0146913580246912,2.97,4.320987654320987,0-5 (Slight),#F1C40F,7.640968,51.905178
4754101,1,1023,1.2029716520039102,0.45,7.624633431085044,0-5 (Slight),#F1C40F,7.635417,51.900826
4754101,5,716,3.043575418994413,1.38,22.62569832402235,0-5 (Slight),#F1C40F,7.635417,51.900826
4754101,E1,16,2.755,3.05,6.25,0-5 (Slight),#F1C40F,7.635417,51.900826
4755101,1,228,1.7503947368421051,1.92,1.7543859649122806,0-5 (Slight),#F1C40F,7.631959,51.899868
4755101,5,249,4.496867469879518,2.33,36.54618473895582,0-5 (Slight),#F1C40F,7.631959,51.899868
4755101,E1,3,1.92,1.88,0.0,0-5 (Slight),#F1C40F,7.631959,51.899868
4755102,1,194,2.8174226804123714,1.36,16.49484536082474,0-5 (Slight),#F1C40F,7.631756,51.899911
4755102,5,220,1.9504545454545457,2.025,1.8181818181818181,0-5 (Slight),#F1C40F,7.631756,51.899911
4755102,E1,6,1.1516666666666666,1.1949999999999998,0.0,0-5 (Slight),#F1C40F,7.631756,51.899911
4756101,1,381,1.7996062992125983,0.47,9.448818897637794,0-5 (Slight),#F1C40F,7.628605,51.899123
4756101,5,493,2.6429208924949292,1.37,18.052738336713997,0-5 (Slight),#F1C40F,7.628605,51.899123
4756101,E1,12,0.9308333333333333,0.35,0.0,0-5 (Slight),#F1C40F,7.628605,51.899123
4757101,1,498,2.861586345381526,2.15,15.060240963855422,0-5 (Slight),#F1C40F,7.624094,51.898117
4757101,5,1050,2.047047619047619,1.12,11.238095238095239,0-5 (Slight),#F1C40F,7.624094,51.898117
4757101,E1,12,2.9275,2.7,16.666666666666664,0-5 (Slight),#F1C40F,7.624094,51.898117
4757501,5,614,3.068241042345277,2.075,17.75244299674267,0-5 (Slight),#F1C40F,7.624149,51.899966
4757501,N81,303,1.310891089108911,0.4,5.2805280528052805,0-5 (Slight),#F1C40F,7.624149,51.899966
4758101,1,827,2.2937122128174123,1.53,11.24546553808948,0-5 (Slight),#F1C40F,7.615836,51.882917
4758101,18,101,3.164257425742574,2.93,8.91089108910891,0-5 (Slight),#F1C40F,7.615836,51.882917
4758101,E1,17,2.84,1.9,17.647058823529413,0-5 (Slight),#F1C40F,7.615836,51.882917
4758101,N81,107,2.837663551401869,3.73,8.411214953271028,0-5 (Slight),#F1C40F,7.615836,51.882917
4758201,1,510,2.22456862745098,1.43,13.137254901960786,0-5 (Slight),#F1C40F,7.60912,51.884326
4758201,E1,2,1.5799999999999998,1.5799999999999998,0.0,0-5 (Slight),#F1C40F,7.60912,51.884326
4758201,N81,314,0.6157006369426752,0.08,3.1847133757961785,0-5 (Slight),#F1C40F,7.60912,51.884326
4759502,1,976,1.3011680327868853,0.62,6.557377049180328,0-5 (Slight),#F1C40F,7.620749,51.887494
4759502,18,155,2.004258064516129,1.3,5.806451612903226,0-5 (Slight),#F1C40F,7.620749,51.887494
4759502,E1,21,1.2133333333333334,1.27,0.0,0-5 (Slight),#F1C40F,7.620749,51.887494
4759502,N81,199,1.2846231155778896,0.1,6.532663316582915,0-5 (Slight),#F1C40F,7.620749,51.887494
4760002,1,6846,0.7478323108384458,0.0,5.360794624598306,0-5 (Slight),#F1C40F,7.59974,51.884459
4760002,18,263,3.0534980988593157,3.08,6.4638783269961975,0-5 (Slight),#F1C40F,7.59974,51.884459
4760002,E1,6,5.043333333333333,3.025,33.33333333333333,5-10 (Moderate),#E67E22,7.59974,51.884459
4760002,N81,2059,0.4319912578921807,0.0,2.1855269548324427,0-5 (Slight),#F1C40F,7.59974,51.884459
4761502,1,1036,1.6233204633204632,0.48,9.652509652509652,0-5 (Slight),#F1C40F,7.608825,51.880393
4761502,18,346,0.8791329479768787,0.35,8.092485549132949,0-5 (Slight),#F1C40F,7.608825,51.880393
4761502,E1,2,1.525,1.525,0.0,0-5 (Slight),#F1C40F,7.608825,51.880393
4761502,N81,405,1.3408395061728393,1.12,2.2222222222222223,0-5 (Slight),#F1C40F,7.608825,51.880393
4762101,1,1340,1.3543059701492537,0.22,10.671641791044777,0-5 (Slight),#F1C40F,7.605619,51.885131
4762101,E1,27,1.5362962962962963,0.27,3.7037037037037033,0-5 (Slight),#F1C40F,7.605619,51.885131
4762101,N81,273,1.681098901098901,0.97,9.523809523809524,0-5 (Slight),#F1C40F,7.605619,51.885131
4764101,1,1976,1.374331983805668,0.3,6.983805668016195,0-5 (Slight),#F1C40F,7.607431,51.881998
4764101,18,531,2.475838041431262,2.2,13.182674199623351,0-5 (Slight),#F1C40F,7.607431,51.881998
4764101,E1,27,2.9174074074074072,2.52,7.4074074074074066,0-5 (Slight),#F1C40F,7.607431,51.881998
